16.382989,-91.50671
16.44095,-91.635512
16.337108,-91.549332
16.225752,-91.484471
16.303298,-91.421876
16.383392,-91.602446
16.344141,-91.468824
16.388664,-91.429451
16.344462,-91.494151
16.350297,-91.790548
16.965117,-91.802127
16.590956,-91.379226
16.793883,-91.662397
17.077231,-91.655978
16.679021,-91.503481
16.815258,-92.151059
16.826788,-91.725801
16.939933,-91.739718
16.833713,-91.705469
16.761775,-91.718297
16.829481,-92.087848
16.988753,-91.815536
16.633656,-91.451361
16.944959,-91.745104
16.92444,-91.72417
16.661256,-91.465428
16.917694,-91.74572
16.815,-91.65944
16.826359,-91.700647
16.829605,-92.213302
16.752652,-91.714511
16.86365,-91.589016
16.80861,-91.66778
16.870291,-92.154969
16.993466,-91.726305
16.800863,-91.694213
16.791303,-91.561656
16.684174,-91.376791
16.766096,-91.486816
17.031317,-91.712949
16.599535,-91.465098
16.915857,-91.768958
16.957906,-91.163458
16.923954,-91.969821
16.908038,-92.095827
16.98008,-91.185196
16.883071,-91.506099
17.036813,-91.746653
16.804205,-91.622909
16.971616,-91.876667
16.818665,-92.216213
16.817397,-91.260955
16.825286,-92.205604
16.869345,-91.420111
16.563405,-91.483276
16.910649,-92.333063
16.535892,-91.332366
16.855745,-91.958491
16.544838,-91.204412
16.560848,-91.361612
17.051926,-91.227749
17.037088,-91.194087
16.790739,-91.671173
18.894384,-96.935349
16.718254,-91.632692
16.856387,-91.883314
16.81241,-91.983401
17.768983,-91.8789
17.662544,-92.26645
17.485583,-91.930765
17.47898,-91.841043
17.162349,-91.419695
17.512119,-92.014344
17.515811,-92.023662
17.634537,-92.126894
17.252259,-91.563106
17.154161,-91.450653
17.422704,-91.885864
17.143033,-91.435552
17.21155,-91.477331
17.505645,-92.041202
17.150811,-91.408714
17.479564,-91.808968
17.515481,-92.012501
17.376238,-100.461677
17.221392,-98.628395
17.191394,-98.602384
22.161155,-104.566455
22.112078,-104.480988
22.023159,-104.554807
22.089531,-104.777877
22.0505,-104.467708
22.002804,-104.542488
24.062084,-99.757029
24.372206,-99.842001
24.048258,-99.710182
24.337608,-99.641235
24.100586,-99.818067
24.105609,-99.813228
24.294535,-99.720366
24.171597,-100.122972
24.164712,-99.852342
24.491419,-99.669065
24.083778,-99.874716
24.093449,-99.807626
24.274716,-99.759625
24.014092,-99.782724
24.236937,-99.886078
24.275171,-99.717076
24.39175,-99.842944
24.018574,-99.787389
24.093998,-99.845762
24.142055,-99.694908
24.175701,-99.911808
24.235089,-99.664752
24.397559,-99.807813
24.259883,-99.855382
24.249667,-99.663706
24.160398,-99.683732
24.43354,-99.836336
24.373098,-99.672755
24.399133,-99.627986
24.13588,-99.798982
24.08098,-99.803464
24.418722,-99.884484
24.3231,-99.914466
24.218835,-99.676056
24.460388,-99.884133
24.0595,-99.800873
24.154083,-99.809319
24.112178,-99.81441
24.014079,-99.967309
24.405794,-99.810056
24.008593,-100.047894
24.099986,-100.05762
24.276167,-100.135122
24.007842,-99.834297
24.242537,-99.695174
24.359774,-100.009652
24.065029,-99.879488
24.31378,-100.032303
24.156005,-99.784928
24.129539,-99.818419
24.134801,-99.784346
24.358871,-99.794477
24.144253,-99.686056
24.074457,-99.754396
24.146378,-100.062399
24.050739,-99.960396
24.209802,-99.890796
24.025916,-99.793285
24.029296,-99.79048
24.369428,-99.73233
24.142921,-99.815879
24.236568,-99.915188
24.344271,-99.84223
24.173064,-100.070617
24.266083,-99.858347
24.249546,-99.740996
24.240641,-99.871533
24.043527,-99.796984
24.157889,-99.741057
24.354442,-99.834664
24.253302,-99.671353
23.572473,-100.084508
23.700693,-100.218605
24.033234,-100.207219
23.554719,-100.329131
23.635181,-99.958742
23.796147,-100.311592
23.909561,-100.416461
23.966044,-100.179452
23.835265,-100.464531
23.674692,-100.182256
23.821385,-100.134641
24.312016,-100.392345
24.335122,-100.389458
23.704656,-100.117032
23.514377,-100.413079
23.741451,-100.302763
23.844429,-100.067242
23.545387,-100.390927
23.641379,-100.234517
23.711996,-100.314586
24.418345,-100.546143
23.97793,-100.386828
23.747488,-100.352028
23.651731,-100.461133
24.013234,-100.285997
23.657973,-100.340455
23.897443,-100.361285
23.974108,-100.523123
24.360007,-100.429212
24.070412,-100.44038
23.914541,-100.452259
23.613988,-100.451254
24.19838,-100.45706
24.015722,-100.4132
24.108966,-100.252094
23.81,-100.461422
23.646477,-100.341255
23.717884,-100.129342
23.917185,-100.028989
23.965701,-100.184539
23.731844,-100.016631
23.661538,-100.225598
23.306208,-100.371356
23.689316,-100.240955
23.883436,-100.464754
23.836473,-100.522113
24.212587,-100.378201
23.867755,-100.486952
23.766396,-100.325081
23.641246,-100.449354
23.572674,-100.213333
23.622461,-100.444073
23.642388,-100.09442
23.871174,-100.538485
23.732745,-100.061306
23.713534,-100.170144
23.846921,-100.092441
23.927083,-100.480023
23.496155,-100.372176
24.21844,-100.362644
23.395234,-100.368364
23.777872,-99.982062
23.766932,-100.268686
24.011925,-100.380486
23.761969,-100.112352
24.378906,-100.593525
23.995782,-100.419848
23.839646,-100.233206
23.600486,-100.069651
24.205372,-100.233733
23.593306,-100.150686
23.985132,-100.424197
23.893047,-100.476676
23.886211,-100.481158
24.190325,-100.378398
23.674766,-99.938353
23.247318,-100.393282
23.579487,-99.976395
24.239638,-100.292554
23.840769,-100.32654
23.564037,-100.467742
23.367353,-100.428917
23.925381,-100.413358
23.598404,-100.368946
23.683611,-100.160441
23.746418,-99.981733
23.945083,-100.432898
23.681273,-100.371662
23.974411,-100.427957
23.875445,-100.489656
24.100894,-100.299247
23.746338,-100.206987
23.770681,-100.450397
23.595262,-100.233978
23.554775,-100.2352
23.545869,-100.426194
24.224803,-100.238578
23.61848,-100.418103
23.584483,-100.447027
23.821116,-99.988785
23.728956,-100.217059
23.959195,-100.296664
23.827285,-100.426199
23.839431,-100.070652
23.835388,-100.182866
23.589997,-100.386725
23.851911,-100.422519
23.884611,-100.317944
24.304593,-100.388279
23.64835,-100.222527
23.791041,-100.109977
24.093806,-100.386246
23.658021,-100.252942
23.912848,-100.171495
23.771778,-99.918747
23.870556,-100.188611
23.84504,-100.070453
24.208804,-100.485764
23.634583,-100.171162
23.655518,-100.163863
23.809812,-100.426695
23.957589,-100.514569
24.173541,-100.470372
24.040369,-100.141798
24.960351,-100.71577
24.798179,-100.049772
24.631014,-100.338127
24.845545,-100.320752
25.083333,-100.335278
25.110476,-100.417342
24.595087,-100.637801
25.199109,-100.602251
24.895444,-100.185051
24.840288,-100.406049
24.852633,-100.156226
24.768173,-100.03749
24.965923,-100.569513
24.644057,-100.025044
25.142905,-100.733442
24.677971,-100.076794
24.696884,-100.440966
24.596832,-100.143745
24.681179,-100.23792
24.929047,-100.410681
24.978319,-100.411079
24.826267,-100.077428
24.41422,-100.371623
24.552041,-99.872264
25.060196,-100.501089
25.016904,-100.740708
25.017583,-100.628018
24.715219,-100.560445
24.671585,-100.077236
24.449515,-100.340258
24.6417,-100.20399
24.954971,-100.460793
24.67567,-100.156246
25.090168,-100.633796
24.904871,-100.404726
24.899133,-100.645334
24.860205,-99.993023
24.954004,-100.524581
24.912631,-100.132758
24.944837,-100.167821
24.974014,-100.259305
24.895598,-100.080064
24.874953,-100.167675
24.380864,-100.209626
24.470656,-100.110053
25.071117,-100.603556
24.611776,-100.148532
25.154711,-100.545624
25.174783,-100.453956
24.406249,-100.383578
24.778289,-100.03397
24.596127,-99.889011
24.525876,-100.574117
24.462446,-100.249401
24.530101,-99.993437
24.362411,-100.117951
24.98412,-100.335064
24.31245,-100.189226
25.029833,-100.303388
25.201795,-100.508569
24.991452,-100.502484
24.578167,-100.446715
24.485023,-100.491353
25.173223,-100.40309
24.56979,-100.239019
24.580741,-100.666607
25.065349,-100.718537
25.03045,-100.55267
24.869683,-100.756415
24.711574,-100.30366
25.201589,-100.465211
24.892197,-100.107435
25.040395,-100.309293
24.910943,-100.126358
24.987658,-100.618963
24.805974,-100.077102
24.87923,-100.436389
25.252434,-100.594869
25.052508,-100.402119
24.98575,-100.573972
23.966247,-99.753022
24.003485,-99.832563
23.83968,-99.573049
23.913375,-99.472931
24.002695,-99.576478
23.921855,-99.880333
23.969064,-99.763333
23.930318,-99.619792
23.91949,-99.686414
23.980997,-99.779355
23.987231,-99.782618
23.82237,-99.582316
23.887962,-99.622737
23.973261,-99.772392
23.881724,-99.897618
23.969623,-99.816823
23.980863,-99.800727
23.905201,-99.79573
23.998899,-99.794164
23.992897,-99.787843
23.986987,-99.769765
23.975949,-99.776741
23.965003,-99.761497
23.89433,-99.762437
23.945869,-99.862335
23.899096,-99.671504
23.882544,-99.636214
23.961544,-99.82043
24.001579,-99.546199
23.972574,-99.764381
23.937371,-99.913736
23.952523,-99.775355
23.822442,-99.550225
23.846978,-99.610208
23.887836,-99.649964
23.944599,-99.876061
23.945869,-99.936068
23.821443,-99.602809
23.970394,-99.905598
23.86013,-99.841186
23.917756,-99.716869
23.967052,-99.607998
23.958003,-99.79914
24.459964,-99.771223
24.509532,-99.852311
24.463381,-99.730254
24.486207,-99.816566
24.529611,-99.761422
24.496024,-99.770362
24.704779,-99.91349
24.725978,-99.905261
24.506111,-99.73713
24.750911,-99.940671
24.544104,-99.790057
24.549968,-99.763323
24.681239,-99.886765
24.664742,-99.867343
24.428168,-99.762797
24.424375,-99.783111
23.337721,-100.1917
23.514356,-100.232449
23.450487,-100.214619
23.398834,-100.178141
23.400945,-99.980612
23.356804,-100.183324
23.439099,-100.171392
23.50484,-100.139132
23.545432,-100.179774
23.423119,-100.119669
23.464006,-100.215253
23.259699,-100.173101
23.503046,-100.275168
23.3646,-100.31977
25.017548,-100.082998
25.098077,-100.130077
25.026289,-99.991272
25.18462,-100.202703
25.229461,-100.185417
25.215167,-100.172812
25.016809,-100.086393
25.080554,-100.201666
25.209606,-100.165611
25.023094,-100.016633
25.034528,-100.089133
25.213889,-100.222908
25.191391,-100.199226
25.216832,-100.222979
25.023849,-100.088021
25.197412,-100.213374
16.955624,-96.479215
16.511515,-98.346803
17.173527,-96.871533
